ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,ORDERDATETIME,DELIVERYDATETIME,STATUS,PRODUCTLINE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Sales
10379,32,100,3,14-03-2013 23:37,16-03-2013 02:12,Shipped,Classic Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3200
10407,64,40.25,10,25-04-2015 23:44,26-04-2015 23:45,On Hold,Classic Cars,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2576
10420,37,60.37,13,01-10-2014 01:03,03-10-2014 15:38,In Process,Classic Cars,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2233.69
10106,28,88.63,4,04-06-2015 01:21,05-06-2015 15:42,Shipped,Planes,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,2481.64
10120,39,100,10,06-08-2012 02:00,07-08-2012 06:05,Shipped,Planes,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3900
10133,41,94.1,5,29-03-2014 23:19,01-04-2014 21:52,Shipped,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3858.1
10145,40,87.54,16,18-07-2015 22:51,21-07-2015 00:55,Shipped,Planes,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,3501.6
10168,49,100,11,12-12-2014 22:12,15-12-2014 12:35,Shipped,Planes,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,4900
10210,27,98.48,9,10-09-2014 23:34,12-09-2014 21:31,Shipped,Planes,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2658.96
10223,34,100,11,14-03-2016 00:38,15-03-2016 20:59,Shipped,Planes,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,3400
10235,23,96.29,5,21-06-2012 01:16,23-06-2012 12:55,Shipped,Planes,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,2214.67
10250,31,88.63,6,22-01-2017 00:24,24-01-2017 18:07,Shipped,Planes,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2747.53
10262,34,97.38,1,17-07-2015 00:44,17-07-2015 11:48,Cancelled,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3310.92
10275,25,95.2,11,23-11-2015 23:39,25-11-2015 19:13,Shipped,Planes,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2380
10284,22,100,3,15-11-2014 00:25,17-11-2014 15:17,Shipped,Planes,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2200
10297,32,100,6,10-06-2013 01:02,12-06-2013 15:17,Shipped,Planes,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,3200
10308,31,100,9,17-12-2012 23:53,20-12-2012 09:11,Shipped,Planes,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,3100
10316,25,100,1,11-04-2015 01:22,11-04-2015 19:52,Shipped,Planes,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,2500
10328,47,87.54,14,30-12-2014 23:14,31-12-2014 05:34,Shipped,Planes,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4114.38
10339,21,50.65,7,25-09-2014 22:43,28-09-2014 17:42,Shipped,Planes,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,1063.65
10353,28,71.73,2,08-11-2014 23:53,09-11-2014 00:31,Shipped,Planes,Glendale,CT,97561,USA,NA,Lewis,Dan,Small,2008.44
10374,46,94.1,3,13-02-2015 01:23,15-02-2015 22:49,Shipped,Planes,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,4328.6
10386,33,41.71,11,09-11-2016 23:20,11-11-2016 02:05,Resolved,Planes,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1376.43
10398,43,100,16,07-12-2013 00:33,07-12-2013 05:32,Shipped,Planes,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4300
10401,38,96.29,5,07-03-2016 23:24,08-03-2016 03:27,On Hold,Planes,Newark,NJ,94019,USA,NA,Brown,William,Medium,3659.02
10416,47,88.63,6,04-06-2014 23:45,06-06-2014 17:01,Shipped,Planes,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,4165.61
10101,45,31.2,3,07-12-2014 01:58,09-12-2014 02:05,Shipped,Vintage Cars,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,1404
10110,20,35.51,3,05-07-2015 00:29,06-07-2015 14:51,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,710.2
10124,45,37.84,2,28-08-2015 00:25,30-08-2015 14:20,Shipped,Vintage Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Small,1702.8
10149,36,33.19,7,07-02-2014 00:48,07-02-2014 09:33,Shipped,Vintage Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,1194.84
10162,37,27.22,5,04-05-2013 01:52,05-05-2013 20:47,Shipped,Vintage Cars,San Francisco,CA,,USA,NA,Brown,Julie,Small,1007.14
10173,31,31.53,9,15-07-2015 00:17,15-07-2015 09:10,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,977.43
10182,39,36.84,6,13-04-2013 01:47,13-04-2013 22:32,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1436.76
10193,26,29.21,10,19-01-2015 00:26,19-01-2015 21:57,Shipped,Vintage Cars,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,759.46
10205,32,37.17,5,31-01-2013 00:58,31-01-2013 10:55,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1189.44
10214,20,34.19,3,05-06-2014 01:04,05-06-2014 01:12,Shipped,Vintage Cars,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,683.8
10227,42,29.21,6,31-07-2015 23:32,01-08-2015 21:29,Shipped,Vintage Cars,Lyon,,69004,France,EMEA,Saveley,Mary,Small,1226.82
10243,33,29.54,1,10-08-2016 23:03,11-08-2016 03:04,Shipped,Vintage Cars,Boston,MA,51003,USA,NA,Franco,Valarie,Small,974.82
10280,20,28.88,12,22-11-2014 23:17,24-11-2014 20:23,Shipped,Vintage Cars,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,577.6
10288,29,38.17,1,08-04-2012 23:56,10-04-2012 05:54,Shipped,Vintage Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,1106.93
10304,23,30.2,16,11-11-2014 00:50,12-11-2014 10:29,Shipped,Vintage Cars,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,694.6
10312,39,29.54,13,10-03-2013 23:26,13-03-2013 00:21,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1152.06
10322,20,100,3,06-12-2014 00:44,09-12-2014 00:28,Shipped,Vintage Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Small,2000
10332,45,81.91,6,26-02-2013 01:42,26-02-2013 16:27,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3685.95
10344,20,35.18,6,03-04-2014 00:59,03-04-2014 17:44,Shipped,Vintage Cars,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,703.6
10356,48,100,5,20-01-2015 00:00,22-01-2015 16:24,Shipped,Vintage Cars,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,4800
10367,23,36.29,13,22-07-2013 00:44,23-07-2013 09:15,Resolved,Vintage Cars,Pasadena,CA,90003,USA,NA,Young,Julie,Small,834.67
10380,32,70.56,4,03-05-2015 01:23,04-05-2015 10:45,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2257.92
10391,33,100,8,03-07-2013 01:46,03-07-2013 20:04,Shipped,Vintage Cars,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,3300
10409,61,29.54,1,03-11-2014 22:45,05-11-2014 04:27,Shipped,Vintage Cars,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,1801.94
10420,45,26.88,1,14-05-2013 23:04,16-05-2013 07:51,In Process,Vintage Cars,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1209.6
10107,38,83.03,7,23-01-2013 00:23,23-01-2013 01:10,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,3155.14
10120,34,83.79,5,04-01-2014 23:17,05-01-2014 09:21,Shipped,Motorcycles,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2848.86
10134,43,83.03,7,23-05-2013 00:43,25-05-2013 12:18,Shipped,Motorcycles,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,3570.29
10145,47,83.03,11,04-02-2015 23:32,07-02-2015 10:25,Shipped,Motorcycles,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,3902.41
10158,22,67.03,1,08-08-2014 22:55,10-08-2014 13:35,Shipped,Motorcycles,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,1474.66
10168,29,75.41,6,29-06-2014 23:34,30-06-2014 02:08,Shipped,Motorcycles,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,2186.89
10180,28,68.55,14,24-04-2012 01:12,24-04-2012 04:58,Shipped,Motorcycles,Lille,,59000,France,EMEA,Rance,Martine,Small,1919.4
10188,40,91.4,6,11-02-2015 00:03,11-02-2015 02:02,Shipped,Motorcycles,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,3656
10201,25,73.88,7,26-02-2015 01:40,28-02-2015 22:29,Shipped,Motorcycles,San Francisco,CA,,USA,NA,Murphy,Julie,Small,1847
10210,30,61.7,4,02-12-2012 00:38,03-12-2012 08:27,Shipped,Motorcycles,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,1851
10223,38,69.31,6,08-04-2012 00:29,08-04-2012 11:43,Shipped,Motorcycles,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2633.78
10236,36,87.6,3,20-12-2015 22:59,21-12-2015 14:55,Shipped,Motorcycles,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3153.6
10250,32,87.6,1,27-06-2015 23:05,29-06-2015 02:27,Shipped,Motorcycles,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2803.2
10263,37,62.46,7,12-09-2014 23:00,13-09-2014 10:07,Shipped,Motorcycles,Bridgewater,CT,97562,USA,NA,King,Julie,Small,2311.02
10275,30,79.98,6,25-04-2015 01:32,27-04-2015 15:53,Shipped,Motorcycles,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2399.4
10285,39,70.08,11,14-07-2016 00:01,15-07-2016 22:30,Shipped,Motorcycles,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,2733.12
10297,32,65.51,1,09-05-2012 01:13,11-05-2012 13:47,Shipped,Motorcycles,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,2096.32
10308,47,63.22,4,02-05-2016 23:57,04-05-2016 12:21,Shipped,Motorcycles,White Plains,NY,24067,USA,NA,Frick,Steve,Small,2971.34
10318,26,86.83,6,29-09-2016 00:26,30-09-2016 00:04,Shipped,Motorcycles,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,2257.58
10329,37,94.43,4,15-08-2013 00:10,17-08-2013 03:45,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,3493.91
10340,55,79.98,8,03-11-2016 00:10,04-11-2016 23:10,Shipped,Motorcycles,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,4398.9
10363,21,100,8,03-11-2013 01:59,04-11-2013 19:23,Shipped,Motorcycles,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,2100
10375,23,100,9,10-04-2015 23:29,13-04-2015 00:24,Shipped,Motorcycles,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2300
10389,49,81.4,2,26-02-2014 00:00,27-02-2014 12:29,Shipped,Motorcycles,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,3988.6
10402,59,87.6,3,05-08-2012 01:16,07-08-2012 16:37,Shipped,Motorcycles,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,5168.4
10416,32,87.6,1,09-01-2013 23:49,11-01-2013 18:04,Shipped,Motorcycles,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2803.2
10105,43,100,9,02-06-2014 23:00,03-06-2014 16:16,Shipped,Ships,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,4300
10117,41,100,3,08-04-2014 01:13,09-04-2014 17:00,Shipped,Ships,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4100
10129,45,100,9,01-04-2014 01:23,04-04-2014 01:15,Shipped,Ships,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,4500
10142,33,100,6,31-07-2015 00:40,31-07-2015 19:15,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3300
10153,40,100,5,30-09-2015 23:50,02-10-2015 05:56,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4000
10167,33,100,16,22-07-2012 01:40,24-07-2012 15:22,Cancelled,Ships,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,3300
10177,50,100,7,09-09-2013 23:10,11-09-2013 16:03,Shipped,Ships,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium,5000
10185,30,100,7,09-08-2013 01:26,10-08-2013 04:56,Shipped,Ships,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,3000
10197,41,100,13,15-03-2013 01:01,17-03-2013 09:40,Shipped,Ships,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,4100
10208,35,100,7,07-04-2013 23:50,08-04-2013 00:32,Shipped,Ships,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3500
10221,49,100,1,10-09-2013 01:31,10-09-2013 03:12,Shipped,Ships,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,4900
10232,46,100,4,07-12-2014 00:09,07-12-2014 10:16,Shipped,Ships,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,4600
10248,48,100,10,25-06-2015 00:38,27-06-2015 08:56,Cancelled,Ships,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,4800
10261,36,100,8,02-03-2016 01:24,02-03-2016 11:36,Shipped,Ships,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,3600
10273,22,100,11,06-02-2013 01:25,08-02-2013 14:04,Shipped,Ships,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2200
10283,42,100,13,25-09-2016 23:27,26-09-2016 15:32,Shipped,Ships,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,4200
10293,21,100,2,17-10-2014 00:44,19-10-2014 19:13,Shipped,Ships,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,2100
10306,29,100,7,26-07-2016 23:44,28-07-2016 15:03,Shipped,Ships,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,2900
10315,35,100,6,20-06-2013 01:50,20-06-2013 23:48,Shipped,Ships,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3500
10326,41,100,4,25-10-2013 00:53,26-10-2013 07:57,Shipped,Ships,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,4100
10337,29,71.97,4,25-03-2015 00:58,26-03-2015 18:51,Shipped,Ships,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2087.13
10350,34,50.33,7,12-10-2015 00:44,14-10-2015 09:07,Shipped,Ships,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1711.22
10372,37,100,8,08-03-2013 01:22,08-03-2013 11:13,Shipped,Ships,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,3700
10384,28,80.54,3,12-04-2015 01:01,12-04-2015 10:04,Shipped,Ships,San Francisco,CA,,USA,NA,Brown,Julie,Small,2255.12
10396,49,100,6,14-02-2016 00:41,15-02-2016 04:07,Shipped,Ships,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4900
10414,23,100,10,27-08-2013 01:11,27-08-2013 14:56,On Hold,Ships,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,2300
10101,46,53.76,2,07-04-2014 01:00,08-04-2014 06:47,Shipped,Vintage Cars,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,2472.96
10110,39,44.35,2,10-08-2013 00:32,12-08-2013 06:23,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,1729.65
10124,22,45.25,1,08-03-2017 22:34,11-03-2017 15:26,Shipped,Vintage Cars,Las Vegas,NV,83030,USA,NA,King,Sue,Small,995.5
10149,49,49.28,6,27-09-2012 02:23,29-09-2012 01:53,Shipped,Vintage Cars,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,2414.72
10162,43,36.29,4,16-01-2014 00:53,16-01-2014 23:42,Shipped,Vintage Cars,San Francisco,CA,,USA,NA,Brown,Julie,Small,1560.47
10173,27,41.22,8,04-05-2016 00:19,04-05-2016 07:08,Shipped,Vintage Cars,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1112.94
10182,31,36.74,5,12-03-2016 23:36,15-03-2016 19:51,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1138.94
10193,20,50.62,9,16-05-2015 23:29,19-05-2015 02:18,Shipped,Vintage Cars,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,1012.4
10205,24,38.08,4,07-03-2015 22:36,10-03-2015 12:51,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,913.92
10214,49,47.94,2,24-04-2014 22:50,26-04-2014 22:32,Shipped,Vintage Cars,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,2349.06
10227,24,48.38,5,02-10-2014 02:14,03-10-2014 18:32,Shipped,Vintage Cars,Lyon,,69004,France,EMEA,Saveley,Mary,Small,1161.12
10244,39,45.25,9,01-03-2014 01:34,02-03-2014 15:54,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1764.75
10255,37,45.7,2,04-12-2013 00:39,05-12-2013 18:54,Shipped,Vintage Cars,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,1690.9
10280,45,47.49,11,02-01-2015 00:24,03-01-2015 23:14,Shipped,Vintage Cars,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,2137.05
10289,45,48.38,4,06-12-2012 02:10,09-12-2012 00:00,Shipped,Vintage Cars,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2177.1
10304,44,39.42,15,09-08-2015 01:02,11-08-2015 05:37,Shipped,Vintage Cars,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,1734.48
10312,23,37.63,12,02-04-2015 00:15,04-04-2015 05:43,Shipped,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,865.49
10322,30,100,4,24-02-2016 23:08,25-02-2016 12:42,Shipped,Vintage Cars,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,3000
10332,26,85.52,10,19-03-2015 23:46,22-03-2015 12:33,Shipped,Vintage Cars,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2223.52
10345,43,53.76,1,18-09-2012 01:12,20-09-2012 20:32,Shipped,Vintage Cars,Nantes,,44000,France,EMEA,Schmitt,Carine,Small,2311.68
10356,26,31.86,7,01-10-2015 00:58,03-10-2015 11:19,Shipped,Vintage Cars,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,828.36
10367,28,30.59,12,08-02-2013 01:35,09-02-2013 15:58,Resolved,Vintage Cars,Pasadena,CA,90003,USA,NA,Young,Julie,Small,856.52
10380,27,68.35,5,19-02-2016 00:07,19-02-2016 03:12,Shipped,Vintage Cars,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1845.45
10391,24,100,1,10-03-2014 01:10,10-03-2014 09:47,Shipped,Vintage Cars,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,2400
10421,40,45.7,2,29-12-2013 01:31,29-12-2013 20:43,In Process,Vintage Cars,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1828
10103,36,100,1,10-09-2014 23:34,11-09-2014 18:59,Shipped,Trucks and Buses,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,3600
10114,21,100,5,22-09-2014 00:22,22-09-2014 06:19,Shipped,Trucks and Buses,Paris,,75012,France,EMEA,Bertrand,Marie,Small,2100
10126,27,100,1,13-01-2014 01:58,14-01-2014 10:47,Shipped,Trucks and Buses,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,2700
10140,47,100,1,21-08-2012 01:23,21-08-2012 01:28,Shipped,Trucks and Buses,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,4700
10151,42,100,8,23-12-2016 23:09,24-12-2016 06:30,Shipped,Trucks and Buses,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,4200
10165,32,100,17,18-01-2013 00:20,19-01-2013 22:36,Shipped,Trucks and Buses,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3200
10175,28,100,6,26-11-2012 00:37,28-11-2012 00:56,Shipped,Trucks and Buses,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,2800
10184,24,100,11,08-06-2014 00:33,10-06-2014 00:41,Shipped,Trucks and Buses,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2400
10194,49,100,1,24-05-2013 23:18,25-05-2013 15:46,Shipped,Trucks and Buses,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,4900
10207,46,100,12,22-07-2012 01:04,23-07-2012 02:30,Shipped,Trucks and Buses,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4600
10217,28,100,1,19-04-2016 00:44,22-04-2016 00:11,Shipped,Trucks and Buses,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,2800
10229,48,100,6,04-12-2014 00:00,05-12-2014 06:00,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4800
10246,29,100,10,30-04-2014 00:58,02-05-2014 21:50,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2900
10259,47,100,9,16-11-2013 02:09,16-11-2013 14:42,Shipped,Trucks and Buses,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,4700
10271,43,100,10,11-03-2014 01:44,12-03-2014 21:09,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4300
10281,25,100,6,09-02-2013 01:39,09-02-2013 14:24,Shipped,Trucks and Buses,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,2500
10291,48,100,1,06-09-2012 01:29,08-09-2012 07:19,Shipped,Trucks and Buses,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,4800
10305,24,100,10,27-09-2014 01:05,27-09-2014 03:26,Shipped,Trucks and Buses,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,2400
10313,42,100,4,02-05-2012 00:30,04-05-2012 03:58,Shipped,Trucks and Buses,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium,4200
10324,31,100,2,17-06-2012 01:01,19-06-2012 01:33,Shipped,Trucks and Buses,NYC,NY,10022,USA,NA,Frick,Michael,Medium,3100
10334,42,100,5,16-02-2014 23:38,18-02-2014 12:33,On Hold,Trucks and Buses,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,4200
10348,37,100,1,01-09-2012 14:20,01-09-2012 19:58,Shipped,Trucks and Buses,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,3700
10358,41,100,7,02-11-2012 23:43,04-11-2012 08:23,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4100
10371,20,100,5,28-10-2013 00:27,28-10-2013 15:38,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2000
10382,20,100,3,31-12-2013 00:39,02-01-2014 14:44,Shipped,Trucks and Buses,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2000
10412,70,100,10,01-07-2016 01:45,01-07-2016 22:11,Shipped,Trucks and Buses,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,7000
10425,49,100,9,27-05-2015 01:26,27-05-2015 03:57,In Process,Trucks and Buses,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,4900
10108,35,58.87,15,26-01-2013 23:40,28-01-2013 16:25,Shipped,Motorcycles,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2060.45
10121,32,76.88,2,26-04-2016 01:24,28-04-2016 00:56,Shipped,Motorcycles,Reims,,51100,France,EMEA,Henriot,Paul,Small,2460.16
10135,29,61.64,16,15-12-2012 23:26,18-12-2012 04:26,Shipped,Motorcycles,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1787.56
10145,27,60.95,3,03-08-2014 22:52,06-08-2014 01:19,Shipped,Motorcycles,Pasadena,CA,90003,USA,NA,Young,Julie,Small,1645.65
10159,27,80.34,11,18-10-2014 00:25,19-10-2014 04:37,Shipped,Motorcycles,San Francisco,CA,,USA,NA,Brown,Julie,Small,2169.18
10169,38,74.11,11,18-09-2014 00:30,20-09-2014 18:59,Shipped,Motorcycles,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2816.18
10180,35,72.03,6,14-11-2014 01:12,15-11-2014 14:36,Shipped,Motorcycles,Lille,,59000,France,EMEA,Rance,Martine,Small,2521.05
10190,42,76.19,3,14-02-2014 22:55,17-02-2014 22:47,Shipped,Motorcycles,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3199.98
10211,21,63.72,11,26-02-2014 23:36,01-03-2014 22:40,Shipped,Motorcycles,Paris,,75016,France,EMEA,Perrier,Dominique,Small,1338.12
10224,37,80.34,4,27-09-2013 00:27,28-09-2013 11:57,Shipped,Motorcycles,Lille,,59000,France,EMEA,Rance,Martine,Small,2972.58
10237,26,79.65,4,01-04-2014 00:56,03-04-2014 12:33,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Frick,Michael,Small,2070.9
10252,47,65.8,8,29-07-2014 00:02,30-07-2014 22:33,Shipped,Motorcycles,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,3092.6
10264,37,65.1,6,15-03-2017 22:39,18-03-2017 14:53,Shipped,Motorcycles,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,2408.7
10276,46,75.49,12,06-06-2015 23:48,07-06-2015 22:48,Shipped,Motorcycles,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium,3472.54
10285,38,59.56,3,10-02-2013 00:06,12-02-2013 12:09,Shipped,Motorcycles,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,2263.28
10299,33,66.49,6,12-12-2013 01:37,12-12-2013 06:54,Shipped,Motorcycles,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,2194.17
10309,24,56.1,2,25-12-2012 01:25,27-12-2012 21:44,Shipped,Motorcycles,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,1346.4
10319,31,81.73,7,07-06-2014 23:08,08-06-2014 17:16,Shipped,Motorcycles,NYC,NY,10022,USA,NA,Kuo,Kee,Small,2533.63
